"protein_id","pvalue","qvalue","signif","signif_threshold_qvalue","signif_threshold_log2fc","contrast","foldchange.log2","effectsize","tstatistic","standarddeviation","standarderror","dea_algorithm","peptides_used_for_dea"
"A0A9D4VW12",0.000926932710269371,0.0030155022465494,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.617737004374947,4.55690243122274,5.58104288207191,0.135560726545816,0.110684869732737,"ebayes",4
"A0A9D4X672",0.000108108543439522,0.000685813572444466,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",1.19541295374652,8.48899807114667,9.29923146836975,0.140819086507937,0.128549650346115,"ebayes",1
"A0A9D4ZZN2",2.04966911341329e-05,0.000239513381850629,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",1.88142963810704,8.49071981312852,10.3989655455521,0.22158658859499,0.180924691967248,"ebayes",5
"A0A9D4VJQ6",3.28129432663944e-06,9.51575354725437e-05,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",2.82176377584925,11.2505917021312,13.7791044873059,0.250810255189932,0.20478571582419,"ebayes",1
"A0A9D4X039;A0A9D4X0G1",0.000140400964048994,0.000809698741532553,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",2.28918799619274,6.25790260399387,7.66433411990956,0.365807546242691,0.298680610784718,"ebayes",3
"A0A9D4XL56",0.000216882971364193,0.00109245281592541,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.827955833979142,5.828622441705,7.13857544275612,0.142050002768226,0.115983341581031,"ebayes",3
"A0A9D5A9B4",0.910311358306139,0.925354059770386,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.0176750264832797,0.107413620632848,0.117665726007827,0.164551072565507,0.150213890509663,"ebayes",1
"A0A9D5GZX3;A0A9D5H017",8.3627767801434e-05,0.000589459613322608,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",1.39367827668317,8.8960979782864,9.74518707296713,0.156661749913822,0.143011957210056,"ebayes",1
"Q9FSD6",0.005187239379588,0.0115588319874464,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.974463347698497,-3.30850043961435,-4.05206894541449,0.294533238089001,0.240485381869241,"ebayes",3
"A0A9D5A0A7",0.096168969685971,0.136138778565217,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.253470007997469,1.81190374459926,1.98484110589019,0.139891541563942,0.127702921531237,"ebayes",1
"A0A9D4WE73",0.0145591413364814,0.0271271747710484,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-1.26701344377072,-2.65876452608321,-3.2563082175583,0.476542180152084,0.389095060762021,"ebayes",1
"A0A9D4XQJ9",0.0315432404331805,0.0522929996564773,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.352271054730617,2.20492736654954,2.70047348397251,0.159765378250024,0.13044788509177,"ebayes",1
"A0A9D4XAA9",0.0673791133684547,0.100388697348964,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.242352224879027,-1.77563107264086,-2.17469504970043,0.136487938633886,0.111441935232442,"ebayes",6
"A0A9D4X2D2;A0A9D4X4F6",0.00163758921729966,0.00460111572473121,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.581716860065616,4.11732104157039,5.04266782953601,0.141285280936884,0.115358948820379,"ebayes",2
"A0A9D4VMH8;A0A9D4ZX61",0.00416422499777859,0.00960610993805744,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-1.07874167274006,-3.4550796230788,-4.23159104861535,0.312219048595701,0.254925785678898,"ebayes",1
"A0A9D4W1W4;A0A9D5A3I4",0.00125874222798953,0.00376324995996871,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.834540508963338,-4.31689442487258,-5.28709430720163,0.193319647604764,0.157844831295443,"ebayes",3
"A0A9D4VMZ6",0.39481840205933,0.46288267755151,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.314499421173214,0.741656166744821,0.908339586556664,0.424050166741784,0.346235511286499,"ebayes",2
"A0A9D4VGJ6",0.0535913670153975,0.0826675342258791,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.309165070427245,2.20653065398853,2.41713322603229,0.140113653018324,0.12790568062098,"ebayes",1
"A0A9D4YKP0",0.587617072154327,0.646650113087482,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.105656439105075,-0.464677161079064,-0.569110969884386,0.227376010604269,0.185651735243372,"ebayes",5
"A0A9D4XMR1;A0A9D4XMV8;A0A9D4XNN9;A0A9D4XRB1;A0A9D5AY25;A0A9D5AYG7",0.154478675455393,0.205028905638737,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.442591108485549,1.49483058060688,1.63750485729386,0.296081117303517,0.270283844664116,"ebayes",1
"A0A9D5BQP1;A0A9D5BR57",0.027670089523685,0.0468537641240623,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.521839092244847,-2.28033875647873,-2.79283319703279,0.228842793976218,0.18684935885153,"ebayes",1
"A0A9D5APH5",0.0438903813729095,0.0696618250093872,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.981012356609615,-2.34385439195995,-2.56756384396804,0.418546629848147,0.382079050892659,"ebayes",1
"A0A9D5AU64",0.136213551782449,0.183546969876118,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.240969039981057,1.3799690021361,1.69010995804556,0.174619168697306,0.142575954205792,"ebayes",4
"A0A9D4VZQ5",0.00681883225413119,0.0144114830566229,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.984916925989444,3.74930613753056,4.1071590930361,0.262693119702983,0.239804912271215,"ebayes",1
"Q00809",5.26443519118801e-06,0.00011841858501463,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",1.45108599064168,10.4685681909725,12.8213252027067,0.138613606385352,0.113177535683702,"ebayes",2
"A0A9D4X731;A0A9D5ANH2",0.0146069154630095,0.0271912319027137,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.801409700505876,2.65679083416884,3.25389094850847,0.301645763828673,0.246292734817444,"ebayes",6
"A0A9D4Y1R8",1.00229074892063e-05,0.000166774608222039,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",2.17664935668404,13.0125900657144,14.2545782211188,0.167272568004666,0.152698264579954,"ebayes",1
"A0A9D5GZA4",0.105396788796578,0.147200193503304,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.470535531214428,1.5248061030936,1.86749845463048,0.308587124789035,0.251960332308565,"ebayes",4
"A0A9D4XUV2",0.404446606333389,0.472805419439551,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.323937501008238,-0.725821456008563,-0.888946105792463,0.446304663945366,0.36440623216349,"ebayes",1
"A0A9D4VNX6;A0A9D4VRA3",0.986100040898245,0.987315947237207,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.00376054033435772,0.014757119463981,0.0180737063800237,0.254828887408306,0.208066915290498,"ebayes",1
"A0A9D5B4D2",9.29358223203097e-05,0.000620591181941542,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",1.25508886162886,6.68876240259682,8.19202744853733,0.187641417961205,0.153208576205754,"ebayes",1
"A0A9D4YP26",6.40961447068774e-06,0.000125259998494491,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",2.40386287047055,14.0830835040713,15.4272450288175,0.170691515801608,0.15581932263215,"ebayes",1
"A0A9D5AFE4;A0A9D5AFT2",0.000234732681273895,0.00115657122083982,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-1.18981652352429,-5.75314593619408,-7.04613597972106,0.206811462236503,0.168860851812768,"ebayes",2
"A0A9D5H0Z2",0.0308040213064292,0.0512138929173229,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.428084812252683,-2.21854022299238,-2.71714576008587,0.192957877353821,0.157549447122467,"ebayes",2
"A0A9D4W6G4",0.000589020149328675,0.0021409326824301,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.976262784574739,-4.92929158015895,-6.03712458239342,0.198053365011785,0.161709895373353,"ebayes",4
"A0A9D5BQZ5",0.00152244632035464,0.0043590494080676,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.715816420473047,4.17201237501118,5.10965075967718,0.171575814290611,0.140091065738174,"ebayes",1
"A0A9D4W021;A0A9D4W0F9",9.20493774813581e-06,0.000159709603664237,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",2.31836549713727,13.2102556067043,14.4711099724021,0.17549739885129,0.160206473557221,"ebayes",1
"A0A9D4W1I7",0.937068405430219,0.946392469165843,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.0259472459293433,0.0668939256203264,0.0819279923307452,0.387886428980317,0.316707943050694,"ebayes",2
"A0A9D4WGG7",0.00340072738897411,0.00817463185271456,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.84448025489637,-3.59317971232317,-4.4007284246561,0.235023105579757,0.191895562144888,"ebayes",1
"A0A9D4XHL5;A0A9D4XJT2",0.001629941960478,0.00458988471289261,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.852527598660383,4.12081856109762,5.04695139863958,0.206883070928826,0.168919320065215,"ebayes",1
"A0A9D4W0W3;A0A9D4W3N3",0.238841879909552,0.298828361304401,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.344851561730939,-1.05436451550475,-1.29132753294172,0.327070530788728,0.267051970111213,"ebayes",1
"A0A9D5B684",0.834012481301313,0.862698260912951,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.0230037558146201,-0.177808520534037,-0.217770073613788,0.129373754112175,0.105633227894375,"ebayes",2
"A0A9D4YA32",0.00197805562746718,0.00529393925347183,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.683974046301922,-4.87335708378865,-5.33849521113728,0.140349667496597,0.12812113137706,"ebayes",1
"A0A9D5ARC7",0.0687830540469164,0.102143086843629,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.34211671169321,-1.76407427264419,-2.16054091817482,0.193935548518831,0.158347712285969,"ebayes",2
"A0A9D4XLJ1;A0A9D4XQQ2;A0A9D5AYI7",0.915371314499771,0.929334217771711,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.0123588421673387,0.0900507359460222,0.110289177014929,0.137243100098003,0.112058521985941,"ebayes",1
"A0A9D4X8V5",0.00223754150854491,0.0058449292578583,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",1.96753529760328,4.75257435907597,5.20618436537313,0.413993585149464,0.377922708747995,"ebayes",1
"A0A9D4XZ12",0.0863947253946512,0.124428018837277,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.370846832277281,1.63636816142137,2.0041335134093,0.226627993027657,0.185040981449594,"ebayes",4
"A0A9D5BGC1",0.291402847381725,0.355497464053427,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.338083329884773,1.05959642793755,1.16072973086658,0.319068015869812,0.291267916117187,"ebayes",1
"A0A9D4ZXB5",0.0243087526792067,0.0418192948633811,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.326703737963272,-2.35542286656603,-2.88479207578522,0.138702796258225,0.113250358909956,"ebayes",3
"A0A9D5AKN3",0.0703276362265532,0.104208103313798,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.484741315278633,2.02202542108426,2.21501786995347,0.239730574217361,0.218843072037525,"ebayes",1
"A0A9D5ACW5",0.0119221835952691,0.0230385841964743,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.583654725810079,-2.78010237401903,-3.40491612452339,0.209940012017012,0.171415302011816,"ebayes",5
"A0A9D4WBC9;A0A9D5B645;A0A9D5BBI8;A0A9D5BEW6",0.092388966503631,0.131659952265617,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.461538834081023,-1.59876431062793,-1.95807839000547,0.288684724204125,0.235710090278732,"ebayes",2
"A0A9D4VYP0;A0A9D4XQX1",0.144901781687552,0.193711305120665,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.630508954875873,1.53777042024566,1.68454309486549,0.410015010416932,0.374290783535116,"ebayes",1
"A0A9D4ZSD8",0.00339610869908636,0.0081683657098878,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.714436125388175,-3.59411629274974,-4.4018754967302,0.198779356925478,0.162302665288665,"ebayes",3
"A0A9D5BE69",0.032122243481525,0.0531443800061091,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.399216048972505,2.19449668355043,2.68769855846424,0.181916906944977,0.148534532533521,"ebayes",2
"A0A9D5ABM5",0.47333194804783,0.540266434937922,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.102737816317586,0.619807645084215,0.759106234566191,0.165757581618127,0.135340498654049,"ebayes",1
"A0A9D4WV31",0.000912295494575357,0.00298222198709819,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.862266578156597,4.56962936966972,5.59663013466337,0.188695079710353,0.154068887421388,"ebayes",3
"A0A9D4VQ78;A0A9D4VR36",0.0753142737866896,0.11086872790934,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.639893347177377,-1.71325666292827,-2.09830231129886,0.373495320942562,0.304957652542106,"ebayes",1
"A0A9D4ZZ35;A0A9D5A0V2",0.00110288399243235,0.00339993091061149,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.851428321546625,5.4762263191708,5.99890537002667,0.155477197603394,0.141930613841778,"ebayes",1
"A0A9D5A923",0.000521729579847516,0.00195769139942783,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.698563744398228,5.03250647031071,6.16353648975804,0.138810302285632,0.113338137213762,"ebayes",4
"A0A9D4XR52",0.000535940352107546,0.00199654704725549,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.794174800921447,-5.0095068320988,-6.13536780081413,0.158533529854219,0.129442085088373,"ebayes",3
"A0A9D5AKX5",0.0220502926569104,0.0384554072968454,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.802425575862409,-2.8331856940357,-3.10359942844857,0.283223784996387,0.258546759774191,"ebayes",1
"A0A9D5AJM2",6.62446315791252e-07,4.48255340352081e-05,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-2.59326760441016,-14.3272449613171,-17.5472197875441,0.181002531289991,0.147787947937541,"ebayes",1
"A0A9D4ZX73",0.00299584062900457,0.00735375632028934,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-1.27130800591021,-3.68112156209545,-4.5084347541454,0.345358876218835,0.28198434162572,"ebayes",2
"A0A9D5H1A0;A0A9D5H1A3",0.679566440906009,0.727786797699392,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.0706183753493296,-0.352220656947877,-0.431380443195089,0.200494701137815,0.163703237973152,"ebayes",4
"A0A8A4HIF1;A0A8A4HK89",5.69429283152614e-06,0.000120410567166647,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",1.91620481364867,10.3437408684798,12.6684435796742,0.185252592656093,0.151258108511696,"ebayes",3
"A0A9D5AQS9;A0A9D5ATM4",0.449664246148555,0.517911160103017,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.143925386314694,-0.739947756312273,-0.810572155015135,0.194507497437366,0.177560239917206,"ebayes",2
"A0A9D5ADU3",0.017042981422761,0.0310415441302201,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.411962917222341,2.56440575933129,3.14074280190805,0.160646541883359,0.131167352185625,"ebayes",1
"A0A9D5AQY9",0.0293011514318863,0.0490163472655371,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.807005853871639,2.24730651176862,2.75237712473353,0.359099148089297,0.29320322662897,"ebayes",2
"A0A9D4ZX63",0.00478504089483702,0.0107689944750767,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.898562698879267,3.36197780340215,4.11756507244914,0.267272049794608,0.218226714834843,"ebayes",1
"A0A9D5A989;A0A9D5ABJ0",0.845383602872852,0.871450647028834,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.0301365089285454,-0.165427956928886,-0.202607041833442,0.182173010463403,0.148743640180679,"ebayes",4
"A0A9D4ZU60",0.00609003321609905,0.0131035741911869,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-1.39059753234827,-3.84443895739241,-4.21137187583093,0.361716637397589,0.330200602879293,"ebayes",1
"A0A9D4XC14;A0A9D4XDI7",0.0954640765106395,0.135424231528021,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.590045293376565,1.81682558688013,1.99023271397362,0.324767164023596,0.29647050278784,"ebayes",1
"A0A9D4ZSW1",0.000166177792693693,0.000915443471284117,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-1.81184849602456,-6.088581391006,-7.45695883268487,0.297581387135763,0.242974185144081,"ebayes",3
"A0A9D5GV18",0.642171661735065,0.695257852438497,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.146962639933637,-0.396935871002898,-0.486145172282153,0.370242778921244,0.302301963102375,"ebayes",1
"A0A9D4VSE1;A0A9D4VTQ9;Q9FY07",0.000236183267023938,0.00116001827495294,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.766219975533197,-5.74729924341869,-7.0389752727298,0.133318267081813,0.10885390924751,"ebayes",2
"A0A9D5AJB3",0.00387591857943889,0.00908558281323434,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.65716036744339,3.50366777142163,4.29109913410864,0.187563550632183,0.153144997797842,"ebayes",2
"A0A0F6NGK1;A0A2S1CE14;A0A2S1CEH7;A0A385JDZ7;A0A385JFY0;D5MAL0",6.23553897822987e-06,0.000124409613493272,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-2.03410879326483,-10.2010604842294,-12.4936965108154,0.199401699108589,0.162810805553342,"ebayes",1
"A0A9D4YJL8",0.00321912134177887,0.00782144383460337,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.612652384003216,-4.40821641065759,-4.82895913296323,0.138979652297022,0.126870484328839,"ebayes",1
"A0A9D4WKP4;A0A9D4WMN9",4.90195888670451e-05,0.000416314094713479,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-1.46334629891482,-7.40601158828157,-9.07047471021452,0.197588983148535,0.161330729169765,"ebayes",1
"A0A9D4Y9V3;A0A9D4YB38",0.313885636420457,0.378940137932517,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.146946650364012,1.00667397061836,1.10275608352193,0.14597243462424,0.133253992029408,"ebayes",1
"A0A9D5AUK0;A0A9D5AWU6;A0A9D5B053",0.809362505021169,0.842999428010761,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.0581301921992755,0.204812113644551,0.250842585785036,0.283822041406006,0.231739726399932,"ebayes",3
"A0A9D4VLW2",0.0187731340752661,0.0336179745979006,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.585866349686517,-2.50701313234764,-3.07045147635414,0.233690977572939,0.190807884181963,"ebayes",5
"A0A9D4WTK9",0.00293783338697667,0.00723762351403234,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-1.76461425419563,-3.69479233458596,-4.52517796264111,0.477594975413787,0.389954664493619,"ebayes",1
"A0A0F6NG81;A0A2S1CE64;A0A2S1CE67;A0A2S1CEC9;A0A345X0V9;A0A385JDU2;A0A385JED6;A0A385JEX7;A0A8A4HQB8;A0A8A4JGH5;A0A8A4JIH4;D5MAI4",0.00106793164551045,0.0033173699164288,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.644444533934608,4.44474850836067,5.44368294024014,0.144990100727273,0.118383921512185,"ebayes",2
"A0A9D4YM89",0.020806588735052,0.0366325890131445,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.817983335865107,-2.87582483048212,-3.15030826217706,0.284434339391936,0.259651839690072,"ebayes",1
"A0A9D5AQS8",0.497847840095553,0.565071912437222,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.0974995558417246,0.584667295215753,0.716068271285885,0.166760748616434,0.136159581078266,"ebayes",2
"A0A9D4XGK4",0.290605841213565,0.354631714856349,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.244717521025433,-1.06153546863401,-1.16285384352533,0.230531648028999,0.21044563974054,"ebayes",1
"A0A9D5BLE1",0.0174741656966587,0.0316759259005675,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.48175910736929,-2.54953779326998,-3.12253333672644,0.188959390459318,0.15428469624422,"ebayes",2
"A0A9D4W963;A0A9D4WBG6;A0A9D5A6X4",0.00665944646711122,0.0141219413375457,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.632614063017218,-3.76909946864037,-4.12884160091013,0.167842230824813,0.153218293207899,"ebayes",1
"A0A9D4Y2L2",0.167425442549224,0.219911775072744,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.370665291223195,1.26211960483715,1.54577451310708,0.293684758403718,0.239792601107221,"ebayes",2
"A0A9D4WMT5",0.0121104494864606,0.0233579215748362,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.764574027119788,2.77051860598703,3.39317845377759,0.275967837020679,0.225326795373404,"ebayes",2
"A0A9D4W704",0.000129207879423803,0.000771562768536025,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",1.151830425313,8.21618229534202,9.00037675946679,0.140190466071572,0.127975801024271,"ebayes",1
"A0A9D4XRT4",0.00367207261684829,0.00872358971585961,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.527619417597853,-3.5404939182081,-4.33620176851848,0.149024240624847,0.121677782945539,"ebayes",5
"A0A9D5A9M5;A0A9D5ABX9",0.00298568984848593,0.00733327331207071,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.544261785990544,3.68349255891413,4.51133862033916,0.147756993474419,0.120643079980023,"ebayes",4
"O49931",0.00236806452145953,0.00610585034910735,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.720627170970726,3.84747538169453,4.71217574153578,0.187298708758298,0.152928755313328,"ebayes",6
"A0A9D4WYM7",0.0035414212797087,0.0084826963985943,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.763114932262174,-3.56530467825088,-4.3665886196362,0.214039191914604,0.174762268382807,"ebayes",3
"A0A9D4XYV6;A0A9D5AX28",0.0232533569518682,0.040276718952468,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.388813241629513,-2.38128628041074,-2.91646815924821,0.163278663648307,0.133316470607291,"ebayes",4
"A0A9D4YJ79",0.00699613579027668,0.0147401719296956,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.551851351026125,-3.11390573071198,-3.81374007368637,0.177221598452162,0.144700829202737,"ebayes",2
"A0A9D4XU24",0.0615070137278504,0.0930396705421284,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.395635494742527,-1.826761512842,-2.23731679410878,0.216577529119832,0.176834812032118,"ebayes",4
"A0A9D5BRZ7",0.353931431033408,0.4205331021351,FALSE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-0.108734039366526,-0.812339310704259,-0.99490840461482,0.133852982286747,0.109290502384109,"ebayes",12
"A0A9D4YEE2;A0A9D4YFA4",0.000310352764020887,0.00138834662974856,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-1.5399818215314,-5.49275508453286,-6.7272236195917,0.2803660090121,0.228917887766732,"ebayes",4
"P00155",0.00331549850431405,0.00801245471875895,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",0.982784547105969,3.61069306668533,4.42217781559202,0.272187230804467,0.222239943324033,"ebayes",4
"A0A9D4XUL8",0.000975755689719459,0.00312748703028466,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",1.22517734670141,4.51602478374832,5.53097819297306,0.271295532103903,0.221511874383805,"ebayes",2
"A0A9D5AA84",1.07241497580075e-06,5.80533973566808e-05,TRUE,0.05,0.584962500721156,"contrast: Axillary_Buds_0h vs Axillary_Buds_2h",-2.54908563234201,-13.3253750015562,-16.3201846925257,0.191295601965747,0.156192204951544,"ebayes",1
